location,zh_cn,en
site/app/pages/components/spinner/api.js,指示进度的值。当不指定该参数时，spinner 表现为旋转加载状态；当指定该参数时，spinner 表现为进度条。,"A value indicating progress. When this parameter is not specified, the spinner appears as a spin loading state; when this parameter is specified, the spinner appears as a progress bar."
site/app/pages/components/spinner/api.js,"图标大小，可以指定为数字，也可以指定为 css 字符串值，还可以指定为 ""small""/""normal""/""large"" 三者之一（依次对应 36px, 48px, 64px）","Icon size can be specified as a number, as a css string value, or as one of the ""small""/""normal""/""large""(corresponds to 36px, 48px, 64px)."
site/app/pages/components/spinner/api.js,指定使用 primary 颜色。,Use primary color.
site/app/pages/components/spinner/api.js,指定使用 secondary 颜色。,Use secondary color.
site/app/pages/components/spinner/api.js,当需要将 Spinner 和文本混合排版时，如果父元素没有使用 flex 布局，则需要使用 md-ajust-baseline 来调整 Baseline。,"When you need to typeset Spinner and text, if the parent element does not use flex layout, you need to use md-ajust-baseline to adjust the baseline."
site/app/pages/components/spinner/examples/button.html,放在文字前面的 Spinner,Spinner before text
site/app/pages/components/spinner/examples/button.html,提交,Submit
site/app/pages/components/spinner/examples/button.html,搜索,Search
site/app/pages/components/spinner/examples/loading.html,"自动适配<span style=""font-size: 2em;"">文字大小<md-spinner class=""md-adjust-baseline""/></span>和<span style=""color: #2196f3;"">颜色<md-spinner class=""md-adjust-baseline""/></span>的 Spinner","Spinner that automatically adapts <span style=""font-size: 2em;"">text size<md-spinner class=""md-adjust-baseline""/></span> and <span style=""color: #2196f3;"">color<md-spinner class=""md-adjust-baseline""/></span>"
site/app/pages/components/spinner/index.html,该组件常用于指示正在加载、正在提交等状态，也可用于具体指示加载的进度。为了简化 API，通过是否指定 <code>value</code> 属性来决定 Spinner 属于哪个类型。,"This component is often used to indicate the state of loading, submitting, etc., and can also be used to specifically indicate the progress of loading. To simplify the API, decide whether a Spinner belongs to a type by specifying a <code>value</code> attribute."
site/app/pages/components/spinner/index.html,指定 <code>value</code> 属性时，属于指示具体加载进度的 Spinner，<code>value</code> 属性为 0-100 的数字。,"When the <code>value</code> attribute is specified, it is a spinner that indicates the specific loading progress, and the <code>value</code> attribute is a number from 0-100."
site/app/pages/components/spinner/index.html,"不指定 <code>value</code> 属性时，属于指示正在加载状态的 Spinner,Spinner 表现为一个旋转的加载动画。","When the <code>value</code> attribute is not specified, Spinner indicating the loading state, and it appears as a rotating loading animation."
site/app/pages/components/spinner/index.html,指示正在加载状态的 Spinner,Spinner indicating the loading state
site/app/pages/components/spinner/index.html,指示具体的加载进度的 Spinner,Spinner indicating specific load progress
site/app/pages/components/spinner/index.html,在按钮中使用 Spinner,Use Spinner in Button
site/app/pages/components/spinner/index.html,默认情况下，Spinner 的大小为 <code>1em</code>（即字号大小），颜色为 <code>currentColor</code>（即文字颜色）。在实际使用时，可以通过调整父元素的字号和颜色来改变 Spinner 的大小和颜色，也可以通过以下接口来调整：,"By default, the size of Spinner is <code>1em</code>(the font size) and the color is <code>currentColor</code> (the text color). In actual use, you can change the size and color of the spinner by adjusting the font size and color of the parent element, or you can adjust it through the following classes:"
site/app/pages/components/spinner/index.html,加载指示,Spinner
site/app/pages/components/steppers/api.js,名称,Name
site/app/pages/components/steppers/api.js,描述,Description
site/app/pages/components/steppers/api.js,默认值,Default
site/app/pages/components/steppers/api.js,指定当前激活的步骤，可以是数字索引，或某个步骤的 id。,"Specifies the currently active step, which can be a numeric index or the id of a step."
site/app/pages/components/steppers/api.js,使用替代布局,Change the steppers into a alternative layout
site/app/pages/components/steppers/api.js,使用垂直布局，通常用于移动平台。,Change the steppers into a vertical orientation. For mobile.
site/app/pages/components/steppers/api.js,使用线性工作流模式。,Set steppers to work in a linear flow.
site/app/pages/components/steppers/api.js,自动计算步骤的高度，并在它们之间使用高度过渡。,Calculate the stepper height automatically and add an awesome height transition between them.
site/app/pages/components/steppers/api.js,参数,Parameters
site/app/pages/components/steppers/api.js,当前激活步骤发生变化时触发,Triggered when the active stepper changes
site/app/pages/components/steppers/api.js,唯一标识，可用于和 activeStep 属性配合指定当前激活步骤,The step id. Used when changing the active step dynamically
site/app/pages/components/steppers/api.js,步骤的标签文本,The step label
site/app/pages/components/steppers/api.js,步骤的描述文本。如果某个步骤是可选的，请使用此属性说明。,"The step description. When a step is optional, use this prop to tell the user that."
site/app/pages/components/steppers/api.js,错误消息。设置此属性后，步骤将自动变成错误状态。要清除错误，请将此属性设置为 null。,"The error message. When set, the stepper will automatically raise an error. To clear the error, set this variable as null."
site/app/pages/components/steppers/api.js,将此属性设置为 true 可提示特定步骤已完成。,Set this prop to true to tell that a particular step is finished.
site/app/pages/components/steppers/api.js,使步骤可编辑或不可编辑。,Make a step editable or non editable.
site/app/pages/components/steppers/examples/horizontal.html,第一步,First Step
site/app/pages/components/steppers/examples/horizontal.html,第二步,Second Step
